"ProbeID","Expression"
"203919_at",5.262715641
"203920_at",4.945583033
"203921_at",6.948017803
"203922_s_at",8.280734619
"203923_s_at",9.241821764
"203924_at",3.727313138
"203925_at",6.207665078
"203926_x_at",7.489215881
"203927_at",7.106085004
"203928_x_at",6.029982555
"203929_s_at",3.668659299
"203930_s_at",3.999173935
"203931_s_at",6.782056047
"203932_at",7.945009734
"203933_at",6.127321745
"203934_at",3.055855486
"203935_at",5.353506467
"203936_s_at",10.18386441
"203937_s_at",5.923608449
"203938_s_at",7.017809979
"203939_at",3.83283379
"203940_s_at",6.98374102
"203941_at",6.775637448
"203942_s_at",6.734523421
"203943_at",7.051623511
"203944_x_at",6.7293403
"203945_at",6.01919943
"203946_s_at",3.044365315
"203947_at",6.708063573
"203948_s_at",6.007716629
"203949_at",6.00248213
"203950_s_at",6.24277771
"203951_at",5.188743005
"203952_at",7.98427086
"203953_s_at",3.449263624
"203954_x_at",4.856988209
"203955_at",5.597112092
"203956_at",7.209121996
"203957_at",5.42042159
"203958_s_at",6.620048984
"203959_s_at",6.397237867
"203960_s_at",3.717605438
"203961_at",3.820943573
"203962_s_at",2.67425373
"203963_at",4.231771281
"203964_at",8.694821971
"203965_at",6.63301488
"203966_s_at",10.16036916
"203967_at",2.796619287
"203968_s_at",3.103867961
"203969_at",4.719093349
"203970_s_at",4.302802529
"203971_at",5.612842909
"203972_s_at",4.822889004
"203973_s_at",10.91145323
"203974_at",7.458250557
"203975_s_at",5.926066211
"203976_s_at",5.495827249
"203977_at",6.966962666
"203978_at",6.947345029
"203979_at",7.576397695
"203980_at",3.407541929
"203981_s_at",6.252460774
"203982_s_at",4.933925654
"203983_at",5.851208153
"203984_s_at",6.500995894
"203985_at",6.967047056
"203986_at",4.971313446
"203987_at",2.668141598
"203988_s_at",4.099520492
"203989_x_at",5.078333832
"203990_s_at",5.185303861
"203991_s_at",4.179606304
"203992_s_at",6.23021232
"203993_x_at",5.328374829
"203994_s_at",6.005329954
"203995_at",6.439749575
"203996_s_at",6.553372589
"203997_at",4.240719053
"203998_s_at",2.587065303
"203999_at",4.615624778
"204000_at",5.812945682
"204001_at",5.528214053
"204002_s_at",5.146755015
"204003_s_at",6.183626862
"204004_at",4.36437142
"204005_s_at",2.600375268
"204006_s_at",10.91841874
"204007_at",12.88564154
"204008_at",5.962054221
"204009_s_at",8.547159938
"204010_s_at",2.93116716
"204011_at",3.782587715
"204012_s_at",5.674913619
"204013_s_at",3.258108069
"204014_at",3.369881747
"204015_s_at",3.867317576
"204016_at",5.332613468
"204017_at",4.271613737
"204018_x_at",15.0955395
"204019_s_at",4.461156014
"204020_at",7.098408485
"204021_s_at",5.923608449
"204022_at",7.571784341
"204023_at",4.773174051
"204024_at",3.893951922
"204025_s_at",5.143335006
"204026_s_at",4.728965428
"204027_s_at",6.806271689
"204028_s_at",8.305265588
"204029_at",4.20618568
"204030_s_at",3.289242559
"204031_s_at",11.07198384
"204032_at",3.273531585
"204033_at",4.071041225
"204034_at",7.191393807
"204035_at",3.4289698
"204036_at",4.728965428
"204037_at",5.005523873
"204038_s_at",5.323894339
"204039_at",8.036356513
"204040_at",5.509878098
"204041_at",3.95147012
"204042_at",3.336070806
"204043_at",6.281712794
"204044_at",5.328386139
"204045_at",4.506612155
"204046_at",7.651239115
"204047_s_at",5.225391052
"204048_s_at",7.305278232
"204049_s_at",6.972819991
"204050_s_at",8.674381294
"204051_s_at",3.700209623
"204052_s_at",2.422701983
"204053_x_at",8.579033293
"204054_at",5.28753059
"204055_s_at",6.211410202
"204056_s_at",6.741868602
"204057_at",8.171210459
"204058_at",2.595691297
"204059_s_at",4.848438384
"204060_s_at",6.322895885
"204061_at",5.579604718
"204062_s_at",4.85068193
"204063_s_at",4.33721271
"204064_at",6.705004336
"204065_at",5.308050865
"204066_s_at",3.815341612
"204067_at",6.107722817
"204068_at",6.057710949
"204069_at",3.316019977
"204070_at",8.597653414
"204071_s_at",5.60824553
"204072_s_at",6.376670004
"204073_s_at",5.441223579
"204074_s_at",7.433823284
"204075_s_at",3.338154325
"204076_at",7.770698112
"204077_x_at",6.307380476
"204078_at",4.969863593
"204079_at",8.720275724
"204080_at",6.748291743
"204081_at",8.591801827
"204082_at",6.601501122
"204083_s_at",4.98400419
"204084_s_at",7.063993
"204085_s_at",4.388583821
"204086_at",4.816982684
"204087_s_at",6.552009424
"204088_at",7.41799684
"204089_x_at",6.850752909
"204090_at",7.191446638
"204091_at",6.326763862
"204092_s_at",4.851988305
"204093_at",6.45441712
"204094_s_at",7.030929312
"204095_s_at",5.834100516
"204096_s_at",5.882340362
"204097_s_at",6.353569833
"204098_at",5.43829445
"204099_at",7.773419112
"204100_at",4.391447159
"204101_at",3.886529481
"204102_s_at",11.99783483
"204103_at",8.17645907
"204104_at",6.629732333
"204105_s_at",4.082048882
"204106_at",6.773244678
"204107_at",5.075002116
"204108_at",4.728965428
"204109_s_at",4.228593631
"204110_at",4.125363076
"204111_at",2.985195124
"204112_s_at",7.83702069
"204113_at",4.568826938
"204114_at",3.065193651
"204115_at",5.947598425
"204116_at",10.14138333
"204117_at",6.829243371
"204118_at",10.10928387
"204119_s_at",6.499711465
"204120_s_at",2.562477865
"204121_at",5.034258302
"204122_at",11.66739201
"204123_at",5.810141522
"204124_at",3.134878622
"204125_at",5.868352699
"204126_s_at",4.692731584
"204127_at",4.103304805
"204128_s_at",3.064895563
"204129_at",4.503760642
"204130_at",4.166016118
"204131_s_at",10.23665863
"204132_s_at",7.741875242
"204133_at",5.642131732
"204134_at",5.074004901
"204135_at",4.052871585
"204136_at",6.674099637
"204137_at",6.347652138
"204138_s_at",5.231672379
"204139_x_at",6.782729003
"204140_at",4.859604957
"204141_at",5.315610769
"204142_at",6.398584216
"204143_s_at",4.968005216
"204144_s_at",5.710067455
"204145_at",7.879717779
"204146_at",2.822358316
"204147_s_at",6.370614021
"204148_s_at",6.035237512
"204149_s_at",4.589583756
"204150_at",8.638675816
"204151_x_at",6.411216652
"204152_s_at",6.628785424
"204153_s_at",8.370358953
"204154_at",3.518273002
"204155_s_at",6.392816986
"204156_at",4.347859869
"204157_s_at",6.105615314
"204158_s_at",9.017031936
"204159_at",4.968590643
"204160_s_at",3.660564576
"204161_s_at",3.367371862
"204162_at",3.999803879
"204163_at",3.991044155
"204164_at",7.849133364
"204165_at",2.987963066
"204166_at",7.118736671
"204167_at",5.696793599
"204168_at",6.990280248
"204169_at",8.664068664
"204170_s_at",5.183744769
"204171_at",5.766409074
"204172_at",4.752821811
"204173_at",6.268592534
"204174_at",11.52080509
"204175_at",5.543950683
"204176_at",3.194366589
"204177_s_at",6.040515683
"204178_s_at",6.516978565
"204179_at",4.599913359
"204180_s_at",6.770466542
"204181_s_at",7.017809979
"204182_s_at",6.218036519
"204183_s_at",6.652208651
"204184_s_at",8.057136065
"204185_x_at",6.869202613
"204186_s_at",5.769224754
"204187_at",9.958191269
"204188_s_at",6.236214377
"204189_at",7.944469409
"204190_at",5.292806423
"204191_at",5.645737626
"204192_at",9.996152087
"204193_at",7.829373446
"204194_at",7.765647471
"204195_s_at",6.924635474
"204196_x_at",3.838117702
"204197_s_at",8.05651862
"204198_s_at",8.743850304
"204199_at",3.936779249
"204200_s_at",5.450548057
"204201_s_at",3.748983343
"204202_at",4.164077085
"204203_at",4.851988305
"204204_at",8.997496963
"204205_at",9.872981961
"204206_at",7.002440294
"204207_s_at",4.199385227
"204208_at",5.376918016
"204209_at",6.513419991
"204210_s_at",4.794880335
"204211_x_at",8.323006562
"204212_at",7.301975243
"204213_at",5.390694003
"204214_s_at",9.072354926
"204215_at",6.538023031
"204216_s_at",6.043058857
"204217_s_at",5.278252949
"204218_at",7.161147315
"204219_s_at",8.805765566
"204220_at",9.912193598
"204221_x_at",8.705287746
"204222_s_at",9.908047439
"204223_at",5.630857809
"204224_s_at",8.432588291
"204225_at",7.151492635
"204226_at",4.46625388
"204227_s_at",6.060489344
"204228_at",7.80242688
"204229_at",6.875260069
"204230_s_at",4.619369878
"204231_s_at",6.269083213
"204232_at",11.7880164
"204233_s_at",5.079440219
"204234_s_at",4.754039589
"204235_s_at",2.826043179
"204236_at",8.049579788
"204237_at",2.68612954
"204238_s_at",5.263582273
"204239_s_at",5.327159866
"204240_s_at",3.496918543
"204241_at",5.148780612
"204242_s_at",5.205463648
"204243_at",4.803475367
"204244_s_at",4.026208887
"204245_s_at",5.727832707
"204246_s_at",8.709024367
"204247_s_at",6.498461338
"204248_at",5.318109835
"204249_s_at",8.641740634
"204250_s_at",5.636611686
"204251_s_at",6.299371556
"204252_at",3.828809528
"204253_s_at",6.133881634
"204254_s_at",6.949702255
"204255_s_at",5.710410038
"204256_at",3.695154722
"204257_at",7.227120433
"204258_at",8.904300194
"204259_at",3.856572908
"204260_at",3.553907458
"204261_s_at",4.312059055
"204262_s_at",4.728919293
"204263_s_at",5.899966049
"204264_at",4.33184076
"204265_s_at",11.11211708
"204266_s_at",5.320315869
"204267_x_at",7.406335424
"204268_at",5.284594077
"204269_at",7.410351403
"204270_at",6.304300437
"204271_s_at",3.296427084
"204272_at",4.923544601
"204273_at",2.445110796
"204274_at",6.164696969
"204275_at",5.528453336
"204276_at",6.293523484
"204277_s_at",5.958481311
"204278_s_at",5.318100971
"204279_at",10.25413403
"204280_at",6.427523338
"204281_at",6.819327127
"204282_s_at",6.8000547
"204283_at",5.698356924
"204284_at",4.121566778
"204285_s_at",6.779844945
"204286_s_at",2.580830724
"204287_at",7.368688862
"204288_s_at",4.52252829
"204289_at",4.576511171
"204290_s_at",5.84390152
"204291_at",4.263229023
"204292_x_at",6.844238346
"204293_at",6.284969256
"204294_at",6.779534507
"204295_at",9.495804115
"204296_at",2.735790971
"204297_at",7.268915547
"204298_s_at",2.900063697
"204299_at",4.300877212
"204300_at",5.817921045
"204301_at",5.66133931
"204302_s_at",7.356887564
"204303_s_at",5.598022364
"204304_s_at",2.67330888
"204305_at",5.025733534
"204306_s_at",7.862552356
"204307_at",5.642108215
"204308_s_at",7.739489042
"204309_at",3.801371981
"204310_s_at",5.171927981
"204311_at",6.484211985
"204312_x_at",6.440967047
"204313_s_at",6.752976323
"204314_s_at",7.738040799
"204315_s_at",4.786203364
"204316_at",7.346600482
"204317_at",4.994356986
"204318_s_at",4.970783338
"204319_s_at",9.994002366
"204320_at",3.370899154
"204321_at",4.228941646
"204322_at",5.806927364
"204323_x_at",4.487423667
"204324_s_at",5.104331006
"204325_s_at",3.620615374
"204326_x_at",9.747672967
"204327_s_at",5.057781767
"204328_at",7.727050015
"204329_s_at",4.035596692
"204330_s_at",3.857380917
"204331_s_at",7.270302208
"204332_s_at",7.251208219
"204333_s_at",4.517678537
"204334_at",7.895339258
"204335_at",7.178746319
"204336_s_at",9.527668977
"204337_at",4.166016118
"204338_s_at",3.454179533
"204339_s_at",4.080153358
"204340_at",5.752042228
"204341_at",5.481854478
"204342_at",6.490362371
"204343_at",6.279975889
"204344_s_at",5.602058626
"204345_at",5.256188906
"204346_s_at",7.102368719
"204347_at",4.24696558
"204348_s_at",4.858079001
"204349_at",5.323224138
"204350_s_at",5.324059199
"204351_at",10.70489579
"204352_at",4.828108973
"204353_s_at",4.415131441
"204354_at",5.066029137
"204355_at",5.921688364
"204356_at",4.936103654
"204357_s_at",5.801657494
"204358_s_at",4.563838766
"204359_at",2.989868001
"204360_s_at",5.716022282
"204361_s_at",5.985910941
"204362_at",9.703607665
"204363_at",5.152665924
"204364_s_at",2.857301048
"204365_s_at",5.024830894
"204366_s_at",7.805161133
"204367_at",6.223808533
"204368_at",4.667974998
"204369_at",5.306599044
"204370_at",7.520374506
"204371_s_at",5.811475067
"204372_s_at",7.30854492
"204373_s_at",8.59055855
"204374_s_at",6.309108666
"204375_at",5.904603442
"204376_at",3.752146024
"204377_s_at",5.069868701
"204378_at",5.46097039
"204379_s_at",3.829846252
"204380_s_at",3.078912426
"204381_at",7.36816758
"204382_at",7.07920423
"204383_at",5.923258056
"204384_at",4.814855993
"204385_at",7.048252162
"204386_s_at",8.850098142
"204387_x_at",8.13855495
"204388_s_at",3.566328425
"204389_at",4.158359213
"204390_at",4.839602965
"204391_x_at",4.543900841
"204392_at",6.957132189
"204393_s_at",6.246655691
"204394_at",6.203160644
"204395_s_at",6.778126772
"204396_s_at",5.603782034
"204397_at",5.814558739
"204398_s_at",6.602138472
"204399_s_at",5.999083652
"204400_at",2.976639775
"204401_at",6.543194928
"204402_at",6.26084345
"204403_x_at",4.180306484
"204404_at",3.955657795
"204405_x_at",6.697667298
"204406_at",4.190154833
"204407_at",2.930193264
"204408_at",6.299105154
"204409_s_at",5.941136766
"204410_at",4.891367363
"204411_at",7.641824222
"204412_s_at",4.409382103
"204413_at",6.186081622
"204414_at",2.68612954
"204415_at",6.999437681
"204416_x_at",5.565708305
"204417_at",7.19827278
"204418_x_at",7.824073573
"204419_x_at",14.27807789
"204420_at",4.719909221
"204421_s_at",4.99716092
"204422_s_at",2.382356003
"204423_at",5.614806898
"204424_s_at",4.485480724
"204425_at",8.765598024
"204426_at",4.133944638
"204427_s_at",5.168218407
"204428_s_at",5.63636501
"204429_s_at",5.688181172
"204430_s_at",5.08479206
"204431_at",6.294996078
"204432_at",4.809224359
"204433_s_at",5.588138717
"204434_at",5.181452038
"204435_at",5.892023228
"204436_at",8.71401696
"204437_s_at",4.195508137
"204438_at",4.129871274
"204439_at",4.346336962
"204440_at",7.245183847
"204441_s_at",4.95711338
"204442_x_at",5.536651395
"204443_at",6.290283936
"204444_at",3.457946475
"204445_s_at",7.773088224
"204446_s_at",11.45182802
"204447_at",5.458632765
"204448_s_at",5.933444923
"204449_at",4.923077843
"204450_x_at",4.869068411
"204451_at",4.855934265
"204452_s_at",3.656457583
"204453_at",4.277299844
"204454_at",6.129998804
"204455_at",2.581861469
"204456_s_at",3.664688521
"204457_s_at",3.799067281
"204458_at",5.721626365
"204459_at",6.272472531
"204460_s_at",6.075170325
"204461_x_at",6.844951867
"204462_s_at",4.655104762
"204463_s_at",2.253329564
"204464_s_at",2.858377903
"204465_s_at",5.195923249
"204466_s_at",11.69525727
"204467_s_at",10.59101669
"204468_s_at",3.995332622
"204469_at",2.465632719
"204470_at",5.731601598
"204471_at",2.802701147
"204472_at",3.047257405
"204473_s_at",7.20550763
"204474_at",6.421425058
"204475_at",2.963947506
"204476_s_at",4.556775344
"204477_at",6.877620899
"204478_s_at",6.974498457
"204479_at",8.582997338
"204480_s_at",8.654781404
"204481_at",6.663041568
"204482_at",7.199617443
"204483_at",4.055912558
"204484_at",7.34224051
"204485_s_at",2.567556777
"204486_at",4.131074241
"204487_s_at",7.86568754
"204488_at",5.86227011
"204489_s_at",8.590756888
"204490_s_at",8.388402468
"204491_at",5.890331397
"204492_at",2.834276834
"204493_at",7.149495154
"204494_s_at",7.46103155
"204495_s_at",7.869887765
"204496_at",3.412724395
"204497_at",5.38107036
"204498_s_at",5.066370323
"204499_at",5.481411426
"204500_s_at",7.289664487
"204501_at",5.428067158
"204502_at",8.249200286
"204503_at",6.079081676
"204504_s_at",6.337091652
"204505_s_at",10.11040971
"204506_at",6.138939006
"204507_s_at",6.913533377
"204508_s_at",4.389535337
"204509_at",4.995923022
"204510_at",3.012867731
"204511_at",5.992860813
"204512_at",4.781568755
"204513_s_at",6.819302981
"204514_at",7.056113847
"204515_at",3.68917617
"204516_at",8.600414854
"204517_at",2.756830871
"204518_s_at",3.623414948
"204519_s_at",5.049120949
"204520_x_at",5.054037821
"204521_at",4.321111201
"204522_at",5.79300969
"204523_at",4.018857639
"204524_at",7.207448682
"204525_at",2.210109493
"204526_s_at",6.504043555
"204527_at",5.629628862
"204528_s_at",8.321211096
"204529_s_at",4.04489216
"204530_s_at",3.927324911
"204531_s_at",4.664704646
"204532_x_at",6.443627101
"204533_at",5.560857312
"204534_at",5.131654677
"204535_s_at",6.835495969
"204536_s_at",3.785906996
"204537_s_at",4.54598875
"204538_x_at",8.560206476
"204539_s_at",3.752060679
"204540_at",4.659574112
"204541_at",4.761795855
"204542_at",6.897176173
"204543_at",5.355613367
"204544_at",5.531415934
"204545_at",5.884509717
"204546_at",8.173921976
"204547_at",4.027202836
"204548_at",4.049864114
"204549_at",7.185060789
"204550_x_at",7.089308667
"204551_s_at",4.800509275
"204552_at",5.712224591
"204553_x_at",6.443627101
"204554_at",6.82441712
"204555_s_at",7.259047983
"204556_s_at",3.812533854
"204557_s_at",2.420971613
"204558_at",5.164887354
"204559_s_at",8.185587874
"204560_at",4.719351552
"204561_x_at",5.503029722
"204562_at",6.301727347
"204563_at",12.36217032
"204564_at",5.023295923
"204565_at",5.751390606
"204566_at",5.464352239
"204567_s_at",5.946660521
"204568_at",5.806906476
"204569_at",3.265948932
"204570_at",4.581640766
"204571_x_at",6.728422828
"204572_s_at",5.008357321
"204573_at",5.576302129
"204574_s_at",6.017182753
"204575_s_at",4.659660923
"204576_s_at",6.283771086
"204577_s_at",3.847736401
"204578_at",5.078983577
"204579_at",3.996218443
"204580_at",2.888479613
"204581_at",5.949467851
"204582_s_at",5.177366564
"204583_x_at",5.797187752
"204584_at",3.629192276
"204585_s_at",5.905123663
"204586_at",3.383228537
"204587_at",6.100038229
"204588_s_at",10.12170432
"204589_at",4.0420103
"204590_x_at",6.200792795
"204591_at",3.027266397
"204592_at",4.157973408
"204593_s_at",5.69243927
"204594_s_at",7.270021951
"204595_s_at",5.420974837
"204596_s_at",4.11383121
"204597_x_at",3.139191864
"204598_at",7.6887093
"204599_s_at",7.849891014
"204600_at",6.662896613
"204601_at",7.737827365
"204602_at",3.670641449
"204603_at",5.48022358
"204604_at",6.338773696
"204605_at",5.253267408
"204606_at",5.589911062
"204607_at",4.828930007
"204608_at",6.177723157
"204609_at",2.925212709
"204610_s_at",7.096942882
"204611_s_at",8.217224098
"204612_at",4.669835767
"204613_at",8.859356179
"204614_at",5.779209854
"204615_x_at",7.896153362
"204616_at",6.668065818
"204617_s_at",6.521739123
"204618_s_at",6.927904995
"204619_s_at",10.10047533
"204620_s_at",11.80524488
"204621_s_at",3.484660724
"204622_x_at",3.406045184
"204623_at",5.228271099
"204624_at",3.93228485
"204625_s_at",4.244658369
"204626_s_at",6.389268068
"204627_s_at",5.020214728
"204628_s_at",6.105615314
"204629_at",6.282965317
"204630_s_at",7.867545626
"204631_at",3.250190642
"204632_at",7.698358454
"204633_s_at",7.307216573
"204634_at",3.966377989
"204635_at",6.569857595
"204636_at",4.882120932
"204637_at",4.979191946
"204638_at",7.299621681
"204639_at",7.516911794
"204640_s_at",8.794721818
"204641_at",2.96301684
"204642_at",5.737297656
"204643_s_at",5.196503249
"204644_at",5.060042839
"204645_at",4.507858687
"204646_at",8.77517578
"204647_at",6.634437928
"204648_at",7.159282583
"204649_at",5.280526201
"204650_s_at",6.89828033
"204651_at",5.496728949
"204652_s_at",4.676440449
"204653_at",4.2395408
"204654_s_at",6.174214566
"204655_at",9.788848379
"204656_at",5.243427366
"204657_s_at",5.857959814
"204658_at",7.412942581
"204659_s_at",5.949659455
"204660_at",6.262113891
"204661_at",11.22415677
"204662_at",4.928651926
"204663_at",4.796417443
"204664_at",4.426557988
"204665_at",3.232584466
"204666_s_at",2.833068897
"204667_at",3.184996491
"204668_at",6.402916141
"204669_s_at",9.343462518
"204670_x_at",10.82585059
"204671_s_at",3.736895393
"204672_s_at",3.277057793
"204673_at",5.857959814
"204674_at",8.1417013
"204675_at",6.357301173
"204676_at",5.893088529
"204677_at",3.751686887
"204678_s_at",4.832417403
"204679_at",3.83190735
"204680_s_at",3.960672514
"204681_s_at",3.221583825
"204682_at",6.191398197
"204683_at",7.996206152
"204684_at",5.461506275
"204685_s_at",6.177009017
"204686_at",4.115787736
"204687_at",5.897407539
"204688_at",3.728789069
"204689_at",7.232366812
"204690_at",7.498133857
"204691_x_at",7.583979196
"204692_at",7.608062825
"204693_at",5.635504876
"204694_at",5.097330321
"204695_at",4.259154178
"204696_s_at",5.852237873
"204697_s_at",3.99601362
"204698_at",8.454728808
"204699_s_at",5.465353263
"204700_x_at",4.704828672
"204701_s_at",5.441437785
"204702_s_at",3.15610534
"204703_at",6.136015249
"204704_s_at",2.546484309
"204705_x_at",4.41240621
"204706_at",6.658234958
"204707_s_at",5.053801092
"204708_at",4.302670598
"204709_s_at",2.596795289
"204710_s_at",9.654076574
"204711_at",6.465443897
"204712_at",2.689024571
"204713_s_at",8.811372568
"204714_s_at",8.392410765
"204715_at",3.279181738
"204716_at",4.423530274
"204717_s_at",3.992312297
"204718_at",5.541454711
"204719_at",2.715248924
"204720_s_at",2.887531047
"204721_s_at",3.01463784
"204722_at",3.838117702
"204723_at",3.674722378
"204724_s_at",5.231672379
"204725_s_at",5.696811577
"204726_at",2.966120574
"204727_at",2.902791409
"204728_s_at",3.314869732
"204729_s_at",5.766846867
"204730_at",4.420472341
"204731_at",7.019820894
"204732_s_at",6.638164827
"204733_at",4.860737674
"204734_at",4.391447159
"204735_at",7.448101566
"204736_s_at",3.697147667
"204737_s_at",3.248604915
"204738_s_at",5.533007777
"204739_at",3.79073499
"204740_at",4.319200804
"204741_at",6.958993816
"204742_s_at",4.45062876
"204743_at",5.015426968
"204744_s_at",7.278026911
"204745_x_at",8.465400569
"204746_s_at",6.283424296
"204747_at",7.975356152
"204748_at",4.088451484
"204749_at",2.970658874
"204750_s_at",8.496210491
"204751_x_at",4.948087862
"204752_x_at",6.043972986
"204753_s_at",2.91600772
"204754_at",3.887312635
"204755_x_at",3.017929268
"204756_at",6.17631483
"204757_s_at",6.742756907
"204758_s_at",3.691139691
"204759_at",8.412114719
"204760_s_at",4.692737422
"204761_at",4.101245029
"204762_s_at",3.488143573
"204763_s_at",6.011897911
"204764_at",5.329523196
"204765_at",6.289450895
"204766_s_at",6.608739097
"204767_s_at",6.392096246
"204768_s_at",5.203151924
"204769_s_at",6.244766108
"204770_at",5.107185629
"204771_s_at",7.044469239
"204772_s_at",4.859302157
"204773_at",5.927684167
"204774_at",8.099660555
"204775_at",5.371207052
"204776_at",5.420974837
"204777_s_at",8.59824428
"204778_x_at",5.975375519
"204779_s_at",3.775546156
"204780_s_at",6.59464115
"204781_s_at",6.547072387
"204782_at",3.673614418
"204783_at",2.760634229
"204784_s_at",3.495967703
"204785_x_at",8.086767187
"204786_s_at",9.288812954
"204787_at",5.464352239
"204788_s_at",6.653843599
"204789_at",8.703682632
"204790_at",5.683040868
"204791_at",4.352865628
"204792_s_at",3.934776624
"204793_at",5.176923677
"204794_at",5.683217981
"204795_at",5.585622743
"204796_at",2.822358316
"204797_s_at",2.66831348
"204798_at",4.664704646
"204799_at",4.263921574
"204800_s_at",6.182371622
"204801_s_at",6.237277444
"204802_at",4.196306043
"204803_s_at",5.410736333
"204804_at",8.279087547
"204805_s_at",7.466814429
"204806_x_at",9.687649219
"204807_at",2.629940263
"204808_s_at",6.489469875
"204809_at",5.068495416
"204810_s_at",5.217627445
"204811_s_at",6.119891923
"204812_at",5.726476516
"204813_at",5.742813381
"204814_at",2.950825303
"204815_s_at",4.974275976
"204816_s_at",3.666427693
"204817_at",5.550578212
"204818_at",3.251905351
"204819_at",4.281408046
"204820_s_at",10.1261917
"204821_at",6.705540175
"204822_at",3.475434549
"204823_at",4.664704646
"204824_at",5.508996172
"204825_at",4.368080378
"204826_at",6.808040908
"204827_s_at",3.182946773
"204828_at",6.783018267
"204829_s_at",6.616648227
"204830_x_at",3.549654036
"204831_at",4.668754981
"204832_s_at",2.932805846
"204833_at",6.10681015
"204834_at",10.06512279
"204835_at",4.841655659
"204836_at",5.025733534
"204837_at",6.963130069
"204838_s_at",4.64768638
"204839_at",6.243122199
"204840_s_at",2.774395938
"204841_s_at",2.68612954
"204842_x_at",9.611618086
"204843_s_at",5.597876112
"204844_at",2.712170439
"204845_s_at",2.758019331
"204846_at",3.031799168
"204847_at",5.975147379
"204848_x_at",14.29518828
"204849_at",4.954798141
"204850_s_at",3.89604603
"204851_s_at",2.957060885
"204852_s_at",7.327066988
"204853_at",4.605189532
"204854_at",5.340741447
"204855_at",3.964669469
"204856_at",6.553016332
"204857_at",6.06633516
"204858_s_at",8.907337486
"204859_s_at",6.644727688
"204860_s_at",9.075469315
"204861_s_at",7.257847446
"204862_s_at",6.999501725
"204863_s_at",6.966962666
"204864_s_at",3.781205728
"204865_at",2.261186492
"204866_at",2.790612989
"204867_at",6.62122563
"204868_at",5.326083521
"204869_at",2.68612954
"204870_s_at",4.348216458
"204871_at",4.730232102
"204872_at",7.000303782
"204873_at",2.896519126
"204874_x_at",5.67733434
"204875_s_at",4.651571359
"204876_at",6.289023836
"204877_s_at",5.378728968
"204878_s_at",6.271189953
"204879_at",4.280268264
"204880_at",6.354282468
"204881_s_at",8.304582805
"204882_at",7.992410049
"204883_s_at",6.543394892
"204884_s_at",2.584957463
"204885_s_at",3.918176938
"204886_at",2.370837676
"204887_s_at",4.154453648
"204888_s_at",5.593418841
"204889_s_at",6.682392072
"204890_s_at",7.712095765
"204891_s_at",9.27271349
"204892_x_at",12.95819716
"204893_s_at",5.950174442
"204894_s_at",4.551482545
"204895_x_at",4.244658369
"204896_s_at",5.056439024
"204897_at",6.626323766
"204898_at",4.851988305
"204899_s_at",6.211318765
"204900_x_at",6.443627101
"204901_at",6.628225608
"204902_s_at",6.296728104
"204903_x_at",8.06639811
"204904_at",5.590159744
"204905_s_at",4.399407289
"204906_at",6.704581836
"204907_s_at",5.916353459
"204908_s_at",6.824944393
"204909_at",6.167804804
"204910_s_at",3.859649742
"204911_s_at",6.241181226
"204912_at",8.756937663
"204913_s_at",3.022904304
"204914_s_at",3.637956975
"204915_s_at",4.584326513
"204916_at",6.134791481
"204917_s_at",5.335365029
"204918_s_at",3.345127663
"204919_at",4.344870227
"204920_at",4.090322775
"204921_at",8.03853523
"204922_at",5.258636546
"204923_at",9.963501888
"204924_at",10.10416208
"204925_at",5.857959814
"204926_at",3.019480704
"204927_at",7.759983881
"204928_s_at",6.610208921
"204929_s_at",7.062838779
"204930_s_at",6.092431021
"204931_at",4.286034737
"204932_at",2.521354207
"204933_s_at",3.286729021
"204934_s_at",4.943178688
"204935_at",3.227221274
"204936_at",5.721930072
"204937_s_at",5.782900372
"204938_s_at",2.543906677
"204939_s_at",3.425185296
"204940_at",2.291159539
"204941_s_at",2.864089697
"204942_s_at",3.524167687
"204943_at",5.739095526
"204944_at",2.765426657
"204945_at",4.134210409
"204946_s_at",5.633316769
"204947_at",6.211103643
"204948_s_at",5.469003349
"204949_at",10.72360242
"204950_at",7.206225837
"204951_at",6.294163115
"204952_at",6.576571435
"204953_at",3.057781549
"204954_s_at",5.794806162
"204955_at",3.452390366
"204956_at",3.276164394
"204957_at",5.939716977
"204958_at",5.52401134
"204959_at",12.44668106
"204960_at",8.603195102
"204961_s_at",10.27347174
"204962_s_at",3.737604638
"204963_at",3.241569937
"204964_s_at",4.317854411
"204965_at",2.968554996
"204966_at",4.141786785
"204967_at",3.66036896
"204968_at",6.744813424
"204969_s_at",2.706095897
"204970_s_at",7.090730821
"204971_at",10.62504686
"204972_at",6.540803607
"204973_at",6.764938688
"204974_at",6.269506874
"204975_at",5.025733534
"204976_s_at",6.803953977
"204977_at",5.705814254
"204978_at",7.290391299
"204979_s_at",4.093020117
"204980_at",6.683450424
"204981_at",7.123968486
"204982_at",6.52811085
"204983_s_at",3.524815534
"204984_at",3.633910228
"204985_s_at",6.95023789
"204986_s_at",6.109105604
"204987_at",4.117841539
"204988_at",4.479732223
"204989_s_at",5.120000207
"204990_s_at",5.563977871
"204991_s_at",4.612520435
"204992_s_at",5.082544483
"204993_at",5.681599809
"204994_at",8.680620552
"204995_at",3.279541777
"204996_s_at",4.528574732
"204997_at",4.660997321
"204998_s_at",6.10074925
"204999_s_at",4.565986927
