"ProbeID","Expression"
"1553472_at",3.51137907
"1553474_at",2.4333346176
"1553475_at",3.377220473
"1553478_at",3.6044480943
"1553479_at",5.1349804143
"1553482_at",2.90927621
"1553483_at",5.2103369997
"1553484_at",2.8019130149
"1553485_at",4.1897939171
"1553486_a_at",3.1711827886
"1553488_at",5.2245137223
"1553489_a_at",4.3113631054
"1553491_at",4.2809451078
"1553492_a_at",3.8583441864
"1553493_a_at",4.2738950745
"1553494_at",2.4021639389
"1553497_at",2.5798852526
"1553498_at",4.6881885419
"1553499_s_at",5.8538163777
"1553500_at",3.0548365434
"1553502_a_at",3.0972229151
"1553504_at",4.4461371319
"1553505_at",3.6180347013
"1553506_at",3.6243674368
"1553507_a_at",4.8830597937
"1553508_at",3.3277683031
"1553510_s_at",4.9941631625
"1553511_at",5.410219951
"1553512_at",3.6834382063
"1553513_at",3.2176551408
"1553514_a_at",4.3848504646
"1553515_at",4.4442046386
"1553517_at",4.3910664602
"1553518_at",4.89815913
"1553519_at",2.5401020152
"1553521_at",3.574976667
"1553523_at",4.0405517396
"1553524_at",2.4758198925
"1553525_at",5.2178985865
"1553526_at",6.0103053899
"1553527_at",3.8366022308
"1553528_a_at",4.3562592933
"1553529_at",3.4800811023
"1553530_a_at",6.4888747538
"1553531_at",4.0438450776
"1553532_a_at",4.9762374377
"1553533_at",3.7931943568
"1553534_at",3.6477190584
"1553535_a_at",5.5373572418
"1553536_at",4.130717627
"1553537_at",3.0261426798
"1553538_s_at",13.002664599
"1553539_at",4.7520932883
"1553540_a_at",4.8018353485
"1553541_at",3.649323767
"1553542_at",6.3174328763
"1553544_at",5.4428067185
"1553545_at",4.343189641
"1553546_at",2.4428567977
"1553547_at",3.0130555051
"1553549_at",3.7480719828
"1553550_at",3.2222536391
